filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,Class
Kadri Gopalnath - Bhagyada Lakshmi Baramma.mp3-20,0.000244779,0.419536394,2852.819546,3223.264031,7280.041339,0.081604554,-718.5999286,73.8834456,36.33470793,25.03789678,10.7696688,15.54029423,4.500464877,11.2502115,2.754122621,8.190749905,1.606615544,9.856627108,1.419251917,4.613704733,-1.513880346,5.570022274,-1.432974606,3.073239077,-1.805528313,2.009853287,madyamavati
Lalgudi Jayaraman - Manasu Vishaya.mp3-1,0.083485894,0.206523481,1002.978195,1243.958944,2068.987489,0.049371584,-294.6824722,137.9601525,-0.522710125,51.87184467,20.75963948,-13.99583127,7.33518455,0.734960797,-16.36801768,-10.98309331,-9.695668761,-12.0710611,-5.214447138,-2.06082553,1.613694457,6.035569505,4.169928571,0.78658636,1.280431103,-3.758322964,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-2,0.096741736,0.195863577,1066.953307,1231.86193,2215.869934,0.053880249,-275.2802045,143.4246748,-11.27291403,56.31793073,17.92767707,-17.79931955,9.831890118,0.664837589,-18.41343076,-11.8889179,-11.86274886,-12.13003195,-4.114997365,-4.183746494,1.432526143,5.089451384,1.936615687,1.197317038,2.329845013,-3.720764058,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-3,0.096928313,0.196248474,899.6063277,1157.485907,1956.371503,0.040646769,-283.6984875,152.4567416,-7.02210217,51.94360254,21.11910856,-19.14803163,11.89755517,0.422229502,-19.79458739,-11.29116972,-12.09176618,-12.80098719,-3.805150714,-1.76555269,1.810579676,4.003542205,-1.237004636,-2.777656575,-3.118082661,-6.630804318,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-4,0.07284724,0.193742309,1119.33804,1278.288095,2329.60258,0.055819012,-292.4814936,143.4012485,-11.52376659,60.65255705,17.83621297,-15.4979045,11.23705766,1.65464649,-17.16514749,-10.61533284,-10.42439891,-9.746574525,-2.115786407,-4.98062097,0.603951571,4.719288213,3.991070358,5.06049166,7.297978993,-1.806449178,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-5,0.063380025,0.188214367,1042.475429,1246.552323,2184.253459,0.049147095,-312.0393858,150.8826643,-10.99113658,59.53344125,20.03637588,-15.21671683,11.73122318,3.707877209,-16.36071271,-10.35008753,-10.63389576,-10.02963063,-1.899275259,-5.156111557,0.436854918,4.539360953,2.054407088,3.54863428,8.081489661,-0.125370513,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-6,0.073389709,0.199525811,842.0582813,1132.668257,1714.956297,0.038373918,-317.1116695,159.4057048,-2.906462361,50.60178573,24.10770112,-18.49255793,11.94707414,2.738516404,-18.81011609,-10.04518534,-10.5163867,-12.61670114,-4.147826532,-1.940845152,1.425703209,4.181100836,-1.369719516,-1.78087085,1.796995191,-1.332477616,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-7,0.091615804,0.180166111,863.9862685,1128.620633,1767.922643,0.038412466,-291.8125827,156.343647,-5.40705525,49.52173795,20.51155376,-20.23711868,9.52078055,-1.633084552,-20.16189703,-9.580562285,-10.39803414,-12.73306717,-4.317704602,-0.437161425,4.227795856,6.773885044,0.517306759,-1.960585668,-0.913723704,-5.1432151,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-8,0.100171573,0.180651662,902.9570621,1137.121026,1941.00493,0.040518274,-281.2188539,154.7949353,-10.26829516,53.61758323,18.31704584,-21.00339396,11.20876862,-2.33878846,-20.5008818,-11.28049685,-11.65344665,-11.58517161,-3.536209362,0.626635204,4.61024983,5.112797955,-0.385629123,-2.331439792,-1.947581111,-6.218350193,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-9,0.084339783,0.211994328,1510.719751,1414.048825,3010.098465,0.095349386,-254.1571097,133.683367,-30.65273449,65.56635541,1.812222305,-11.07945112,4.607775043,-0.021044631,-19.66944839,-10.69440705,-10.05766923,-3.48411628,10.1013948,4.41565499,7.560102292,0.750360578,-2.442426582,4.637875493,6.050417445,-6.734939858,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-10,0.076209418,0.208363187,1793.381543,1481.658798,3232.197122,0.142686212,-265.1835145,116.865328,-22.64432566,63.35391273,2.749800116,-10.75659203,-0.735101358,3.972771012,-10.30346376,-2.034389958,-0.484457567,3.208312345,2.20691004,-2.601549925,8.393796872,8.264827501,-3.591055299,0.103010749,10.35692244,-3.17267803,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-11,0.076127693,0.224313792,1776.583529,1480.80155,3319.696593,0.129857113,-245.0794659,124.1033757,-37.34336641,66.92012343,-4.166917736,-9.96999674,-0.378383264,-0.008760702,-15.35060059,-7.182051063,-2.613514515,2.575057055,13.11558646,6.284527408,12.57986406,1.30225929,-7.880606934,0.262110746,8.337084455,-5.929007638,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-12,0.088469878,0.222174366,1131.244946,1247.840006,2439.568582,0.056803889,-259.816896,146.268427,-16.72531781,51.81720272,12.80668694,-21.37004771,8.99776318,-3.997959385,-20.49644309,-13.54289082,-13.93361683,-8.805491496,2.119153705,4.33958915,10.65466523,6.701384916,-1.558813378,1.41336453,2.256897381,-5.290120261,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-13,0.087338522,0.216994976,1413.164777,1363.920357,2957.048786,0.076975347,-246.2294122,141.6357332,-36.6832009,66.0298778,2.60642931,-15.77475183,8.486212097,-3.2230353,-20.44111266,-13.59784522,-12.51454031,-8.408284539,3.713479538,2.509998052,11.81955295,6.691368141,2.656881375,6.92755063,9.755940227,-0.060954309,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-14,0.110273048,0.190918712,1603.292368,1464.250798,3188.364054,0.092739424,-249.2396498,117.4619485,-24.16902481,63.85942569,-2.672314435,-10.5842937,5.976633812,0.212092389,-22.19171404,-12.21125218,-8.857781558,0.08472583,14.94946075,11.83708132,17.81598588,5.607876264,-5.383957893,-0.138759712,7.619919247,-2.251222755,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-15,0.094502725,0.196022762,1065.251503,1214.541925,2225.686542,0.053472844,-272.6294055,150.7629224,-17.9445999,54.01293753,17.53435994,-17.41657356,9.588287659,1.365653091,-16.24248594,-11.54645281,-12.58576172,-12.2213674,-4.758616672,-5.208902187,1.460454148,1.717617673,-1.473691625,2.20079205,5.902700321,2.218432615,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-16,0.107797109,0.235534695,1006.832396,1134.474343,2147.087017,0.06083032,-252.1223281,165.5723129,-19.85018924,52.72167093,23.27113993,-17.21194883,0.126600991,-2.908277503,-20.50462766,-18.1572506,-8.057097852,-9.370926057,-6.021967115,-0.35225994,2.324506411,-1.587208348,0.843477691,8.186738427,4.076365928,-1.402472845,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-17,0.106007062,0.237748762,1039.613454,1185.355405,2208.386646,0.058253616,-245.1917163,161.0395896,-16.82770279,57.16165117,16.78839224,-18.21863054,2.310144072,-5.043147138,-21.13672136,-16.24235484,-10.65094918,-8.963557404,-3.800854277,-3.545871459,3.357660703,2.491346279,1.010160332,5.33936497,6.09631924,-0.494025069,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-18,0.10600622,0.24848418,1015.669489,1150.344563,2160.820267,0.063778148,-250.1770304,165.4222338,-17.53509271,53.71861625,20.96698409,-16.26862553,1.554284867,-3.715716931,-21.1078457,-18.23005543,-8.227494634,-9.572844441,-6.421767568,-0.953031595,2.691847504,-0.770347655,1.503739512,8.524140186,5.026821065,-0.678166747,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-19,0.11611151,0.263234178,1016.543255,1155.347143,2155.453633,0.063267191,-240.0711167,168.9590969,-17.52402913,60.19786333,16.94648641,-17.18755074,0.85895195,-4.612814401,-20.33892657,-15.46032429,-7.978756564,-10.77750906,-7.671674493,-4.043101475,3.27441492,1.737336291,4.189912591,10.44364534,6.703722537,-1.098391037,natakurinji
Lalgudi Jayaraman - Manasu Vishaya.mp3-20,0.118619651,0.267439089,995.6431242,1141.627261,2112.703891,0.059394955,-231.3373537,171.5377017,-21.48970109,57.45095095,15.90762573,-17.98177968,1.082682615,-5.573023267,-19.32458527,-15.35091407,-8.534618712,-11.31804353,-6.354059445,-0.908750743,3.60869909,2.140550971,3.622366235,7.195990187,3.523188448,-1.158160292,natakurinji
Mysore Brothers - Varnam.mp3-2,0.081919961,0.299714831,1910.079343,2205.507164,3801.627012,0.087450718,-205.8906701,105.3878588,-10.42623961,16.18802284,-3.699980572,-7.104517091,-5.825593629,-9.40852387,-12.96088958,-7.850909887,-18.46404608,-8.766424222,-8.712795995,-9.489316818,-7.049522962,1.548942197,-10.07442635,-4.578979604,-5.21231962,-0.556190765,natakurinji
Mysore Brothers - Varnam.mp3-3,0.063055821,0.289600704,2067.148648,2398.766161,4498.606131,0.07808494,-234.896331,99.74224078,-8.411325434,6.488168023,-5.885034675,-7.848654422,-8.994308857,-11.35840936,-16.93124281,-13.04222894,-14.64678921,-6.191176063,-8.469263416,-10.18131211,-6.076752086,-0.839277035,-9.281038479,-2.380846441,-2.356170331,0.189425744,natakurinji
Mysore Brothers - Varnam.mp3-4,0.112764366,0.264133713,2051.790788,2229.81289,4129.225031,0.094761332,-203.737283,88.94389906,-25.4972582,10.81353087,-11.13299237,-13.54831253,-10.93770062,-12.51323042,-17.79164085,-16.76555514,-19.03717012,-3.763622871,-11.3877462,-11.10707713,-7.456002538,1.357395583,-8.743600076,-3.691374927,0.327508288,6.081643143,natakurinji
Mysore Brothers - Varnam.mp3-5,0.156696394,0.231882453,2107.354857,2053.082331,3872.876581,0.103417364,-163.5089762,78.07997684,-41.07677297,14.95913254,-23.26243648,-22.5053011,-11.38847995,-15.57006745,-21.34075889,-16.94623827,-24.01758399,-10.81444398,-6.092810107,-10.45023156,-10.46058343,6.300765415,-4.356044764,3.60554483,8.462210962,9.503224675,natakurinji
Mysore Brothers - Varnam.mp3-6,0.168620691,0.219876149,1631.345889,1913.206212,3297.180062,0.057568057,-199.1293063,93.93616815,-32.60850266,18.71417596,-18.16884223,-21.63017529,-12.28614932,-16.9652632,-20.85629703,-22.13513838,-22.29438259,-10.82229084,-11.90989359,-14.41500012,-8.053766332,2.255553779,-11.9108429,-7.353725239,-3.956785247,1.287589859,natakurinji
Mysore Brothers - Varnam.mp3-7,0.153347477,0.194460471,1582.004668,1830.308722,3246.313703,0.055342825,-191.7032715,95.3270061,-41.9306296,20.02977355,-22.59077317,-20.85376611,-12.78680157,-21.87800991,-25.1608142,-23.22381208,-26.03453101,-10.21762325,-9.671680697,-15.57222265,-8.668786941,-0.474948963,-16.72799811,-7.200752463,-5.90975341,-1.876478396,natakurinji
Mysore Brothers - Varnam.mp3-8,0.129126534,0.212363239,1790.310033,1959.874744,3580.628348,0.070153015,-189.7857521,92.55115045,-39.2278604,16.84978396,-20.402634,-16.91159699,-11.66148217,-18.43451168,-25.17751511,-20.17921986,-22.23029233,-8.363920855,-10.27968787,-13.13697123,-7.619701131,-1.885594221,-12.04985577,-6.47756902,-3.935783772,-0.662016931,natakurinji
Mysore Brothers - Varnam.mp3-9,0.181620657,0.199923057,1708.29951,1813.03146,3485.562257,0.068142445,-146.8126885,94.29059394,-46.51248744,24.38184921,-22.75955966,-12.06663325,-8.874812575,-18.03734444,-28.05405905,-17.68350236,-26.33362567,-9.219944783,-3.36465409,-15.40283932,-11.4428041,-6.122974373,-10.61704223,-2.326788802,-9.098020039,-7.119899765,natakurinji
Mysore Brothers - Varnam.mp3-10,0.155025065,0.256036131,1888.024045,1929.163566,3736.427406,0.085784818,-121.6709439,96.09413336,-40.19633364,28.93581976,-14.64224988,-3.963273406,-6.81149054,-13.0448942,-21.90236593,-15.01541398,-23.93360461,-6.268850047,0.49931996,-9.506680654,-11.05861626,-3.367993943,-10.86183941,-1.20255685,-7.729020661,-6.448867921,natakurinji
Mysore Brothers - Varnam.mp3-11,0.128242359,0.267161529,2146.752374,1997.34199,4007.6591,0.104388636,-122.2065393,81.08462782,-46.99831089,24.96802932,-21.24463481,-7.957147656,-10.53019453,-14.86871697,-23.5228527,-18.48058653,-23.69700752,-4.397302407,4.659031195,-1.923000304,-8.811317827,-1.952991561,-11.23882581,-0.894225894,-5.848588114,-4.368124082,natakurinji
Mysore Brothers - Varnam.mp3-12,0.141125664,0.274564365,2124.279016,2014.093381,4006.309108,0.108102143,-118.5339742,83.82638744,-39.59412262,27.30186975,-15.29469307,-1.83850022,-8.989984514,-15.04149704,-21.09824244,-16.0380513,-22.02741565,-2.735277898,3.139188653,0.407976413,-7.13718606,-1.570854374,-8.984133557,-0.898452964,-6.769452466,-6.036338393,natakurinji
Mysore Brothers - Varnam.mp3-13,0.135476023,0.287124724,2349.734508,2103.07016,4279.707455,0.139573608,-110.9943633,74.88553939,-39.02258821,24.86984077,-11.0200398,-2.000914813,-9.758732599,-15.71283934,-20.93112573,-9.752263241,-19.14523949,2.286390531,2.645030453,-0.860415796,-11.32819558,-2.664993591,-10.52308705,-1.980370872,-8.998392619,-6.467302756,natakurinji
Mysore Brothers - Varnam.mp3-14,0.150688127,0.259201114,2023.267994,2000.154376,3854.960023,0.105167165,-122.7323565,91.66311005,-38.58285094,23.3865932,-12.6215191,-8.338608495,-8.10731762,-17.07532443,-21.7809154,-12.79557504,-22.76282401,-2.492689005,1.858901184,-5.660263293,-11.07141997,-2.749670744,-11.55109195,-5.300659382,-9.460593895,-6.572443125,natakurinji
Mysore Brothers - Varnam.mp3-15,0.182263017,0.244859471,1851.131396,1907.021985,3577.911698,0.084511205,-113.6675289,96.90082668,-43.79926441,22.56348959,-12.12888302,-9.172247439,-9.677717939,-19.50267852,-23.40712631,-16.00623615,-25.41824851,-7.762983987,1.359111469,-7.341248176,-11.76162118,-2.625752477,-11.22297605,-4.952161593,-7.482271948,-6.717653939,natakurinji
Mysore Brothers - Varnam.mp3-16,0.168530226,0.308816152,1992.80051,2039.542978,3869.626601,0.089155168,-103.1682832,96.45241548,-39.36021664,20.11908507,-11.12990604,-4.987041361,-8.064369044,-12.73723762,-17.99256762,-11.73252781,-20.63662098,-7.645467269,-3.469986661,-10.62829036,-13.59306537,-3.473242919,-11.13429349,-4.598919542,-10.00353063,-5.44840869,natakurinji
Mysore Brothers - Varnam.mp3-17,0.125119776,0.329574998,1927.592298,2059.788373,3762.410583,0.082973043,-147.2341174,96.8321696,-33.31559629,17.07435794,-4.530125506,1.460104777,-10.00281161,-8.660732601,-16.13664037,-14.8320726,-19.52319665,-5.703866806,-4.155038681,-8.292037572,-11.07360908,-5.4918531,-12.02468437,-8.22780895,-13.6224225,-6.0103938,natakurinji
Mysore Brothers - Varnam.mp3-18,0.158744335,0.268739578,2219.178069,2132.280851,4198.257947,0.111139162,-107.1259687,78.62440485,-36.7058795,20.48787591,-13.47932032,-1.937596,-11.99164599,-12.59685773,-22.43457425,-15.73807883,-22.88077335,0.703064275,3.987066124,2.391583404,-7.200514935,-7.006740309,-14.24682253,-8.269718201,-13.71821397,-9.620218268,natakurinji
Mysore Brothers - Varnam.mp3-19,0.171166182,0.276385054,2155.293604,2106.38738,4125.241722,0.107752183,-107.1440682,80.61315166,-32.6298219,24.49393562,-15.22394056,-1.765561392,-9.106758805,-11.6468023,-21.81349215,-13.33467535,-22.68641535,-1.123732729,5.074978963,4.054549133,-3.925459084,-2.208998566,-13.92470939,-7.342894435,-10.93984382,-8.877315665,natakurinji
Mysore Brothers - Varnam.mp3-20,0.154935628,0.245489149,1975.950717,1971.525565,3795.793714,0.090034225,-143.0836123,83.45586064,-38.40063895,24.20775315,-17.46992043,-7.38307041,-10.081145,-15.34976088,-23.0728936,-16.42641777,-24.41596732,-5.717607791,1.964071868,-2.604832876,-7.554909003,-1.191306966,-12.13802519,-5.74637683,-7.774923633,-4.490043977,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-1,0.025907056,0.26367655,1102.173391,1360.355166,1867.62204,0.055631561,-400.8004601,141.1520927,-14.33213291,-3.661059657,-7.133762025,-13.32356309,-9.624745905,-13.49013292,-20.30768105,-5.576738832,-6.942616172,-8.518089406,-7.70808897,-11.48834929,1.3363769,-1.004911617,-9.942855045,-7.886475814,0.103934952,1.909500423,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-2,0.04062365,0.251674771,1043.54468,1376.087128,1838.838881,0.043983105,-339.216121,137.9589802,-5.828414537,5.04132637,-8.993145669,-14.17092365,-5.160654319,-9.510092212,-13.57094593,-2.234419879,-6.730219033,-7.171539607,-7.78713726,-12.49772201,-1.719600041,-3.640741024,-10.86403269,-11.58717643,-6.509803208,-1.702544493,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-3,0.045792937,0.257764473,916.9417803,1249.72464,1461.524496,0.044039038,-335.4446744,155.6275945,7.677640919,5.197394137,-6.812418682,-16.03987014,-8.45542025,-7.641070064,-11.49053546,-1.249466003,-2.342187009,-5.305064424,-9.185880605,-14.80544151,-3.932023906,-2.192027533,-11.73595958,-14.81906219,-8.260616709,-3.741170216,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-4,0.02366906,0.268213226,963.6711789,1321.13633,1505.390897,0.048351937,-384.1008348,163.5453485,4.212665273,2.98004219,-4.928790237,-13.90374472,-9.554414892,-7.913047491,-15.19762937,-2.993600112,-0.609496431,-5.110612895,-8.557646116,-14.18423701,-1.191161446,-1.726860168,-10.15778058,-10.56460342,-3.953195183,-0.948745501,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-5,0.024729542,0.245394878,1174.121162,1474.807786,2063.154191,0.057156873,-352.0963378,150.6172114,-15.01564762,13.72971542,-8.771930985,-10.50908999,-9.286097581,-4.992215979,-13.13357701,0.297211359,-5.285959445,-8.652151911,-4.880233769,-11.8881922,0.18983172,-2.333894195,-8.213348658,-9.320036731,-4.913621252,-1.564398775,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-6,0.032724693,0.243046183,1062.107248,1375.338402,1850.58881,0.046837963,-347.8778368,153.1051197,-14.67719927,9.24530802,-6.710993106,-10.59281743,-7.177849484,-9.121008051,-13.8485293,-3.135149166,-7.453157815,-9.118275815,-8.583149808,-13.04807636,-3.062603819,-5.236921219,-10.10593658,-12.88902174,-7.171164728,-3.562615636,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-7,0.01807823,0.265166395,1130.270381,1405.708145,1796.655803,0.059967135,-404.1166096,141.5277301,-8.158688961,-7.562160691,-6.673945411,-14.05577126,-13.19517964,-13.58146459,-18.24296318,-9.479486291,-5.313928958,-6.441477112,-8.032874917,-8.263441665,1.305458507,-0.731574386,-7.286498104,-5.818462412,2.539947147,3.981482048,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-8,0.012027756,0.279262695,1256.623659,1459.088187,2099.570638,0.075576263,-432.1905441,148.8671767,-19.36262901,-7.896740109,-11.63793372,-14.44773542,-19.60193203,-14.25915303,-25.46272725,-13.36459823,-1.932418983,-6.721816229,-6.786865945,-7.743966091,2.79051941,2.437352197,-6.803605381,-3.580187297,2.014367279,9.298438552,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-9,0.035261132,0.290254962,1518.782839,1807.168149,3097.114606,0.071266387,-277.3874844,128.9587282,-18.71705798,32.16193132,-11.43796856,1.050451564,-6.050552413,-6.526547847,-15.02611661,-2.223448555,0.599820191,-3.796834565,-11.85373206,-9.258697475,-6.005128101,-1.729837546,-10.90210861,-12.54955764,-16.14048117,-0.52045471,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-10,0.040764663,0.30449158,1561.374006,1837.913723,3212.680573,0.074970068,-256.7667211,126.3973327,-19.10349425,36.35443009,-8.450005145,3.310452107,-7.453589281,-3.132951155,-10.81787292,-0.564332958,0.748864739,-2.235214342,-8.983462657,-7.399699785,-6.97302209,-1.492107461,-9.710849368,-11.04173378,-16.26774451,-2.771898166,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-11,0.037142236,0.306340923,1472.657923,1748.677478,2890.315856,0.061422153,-285.4360733,130.773392,-19.7758689,30.43241151,0.233823734,-2.866110082,-10.25122768,-4.621493147,-7.592971846,-2.610239851,-5.555747459,-1.889754251,-5.759018741,-5.691151345,-6.067170455,-3.986817181,-8.18963887,-8.954795446,-11.06042541,-3.574666688,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-12,0.031321015,0.305460331,1559.530919,1782.526867,3068.731444,0.074474984,-284.8503383,129.1316693,-22.19918463,33.05946122,-6.484571366,-1.977841554,-12.66801781,-4.390746547,-10.34568415,-3.516324691,-2.393297202,-3.375008444,-8.114127939,-6.220661694,-7.644827788,-3.153460582,-9.302533349,-10.69495196,-14.14835894,-1.249641398,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-13,0.040823385,0.280185822,1705.420744,1878.263843,3480.328955,0.091249637,-249.3868664,117.7016701,-23.95506204,36.66524594,-11.84994232,0.661106641,-11.80115738,-4.463296212,-12.61266011,-4.00838888,1.724128487,-4.269609411,-8.711814476,-6.165490372,-9.525994289,-3.240465948,-11.29499012,-11.23834489,-18.122581,-1.092754553,natakurinji
Jayalakshmi Sekhar - Pal Vadiyum.mp3-14,0.046501916,0.30590001,1692.428949,1906.266542,3418.245997,0.079490071,-237.0344193,116.914745,-19.39985127,37.69672851,-5.594580756,-1.074269231,-14.17281111,-1.312878704,-8.475936657,-1.281802702,-2.028515698,-2.960841131,-4.464087502,-5.88480227,-7.836946048,-5.253960058,-8.837692956,-11.09746297,-16.29370234,-3.209409531,natakurinji
